"metacell","cell_type","top1_gene","top1_lfp","top2_gene","top2_lfp","color"
"M0.32","plasma","IGKC",13.4428120569638,"MZB1",7.95648905624162,"#0000FF"
"M1.30","MEP","SOX4",5.97742816406446,"RP11-620J15.3",5.88350782104987,"#DDA0DD"
"M2.31","MEP","PRSS57",5.83229672261395,"RP11-620J15.3",5.75964547701221,"#DDA0DD"
"M3.19","masBasP","CLC",11.0408351245431,"MS4A3",7.43394066315916,"#7A378B"
"M4.11","masBasP","TPSAB1",10.5336113797996,"TPSB2",10.3349633189785,"#7A378B"
"M5.28","(Missing)","PRSS57",6.86644808258451,"STMN1",5.56526340533671,NA
"M6.03","masBasP","CXCL12",12.1076713771584,"APOE",10.5823288252685,"#7A378B"
"M7.37","monP1","CST3",9.86957468717955,"LYZ",8.7153078178501,"#6E8B3D"
"M8.12","MK","PPBP",12.6959822898494,"PF4",11.9355632615792,"#FFC0CB"
"M9.62","MK","PDLIM1",6.70869376512427,"PLEK",6.65307942855863,"#FFC0CB"
"M10.96","MK","ITGA2B",6.18321044334399,"PDLIM1",6.1821690605193,"#FFC0CB"
"M11.21","MK","PPBP",11.9917264254318,"PF4",11.937579131235,"#FFC0CB"
"M12.90","MK","PPBP",8.05714609933238,"PF4",7.67826265462733,"#FFC0CB"
"M13.78","MK","PF4",11.0438625639752,"PPBP",10.4442429588439,"#FFC0CB"
"M14.41","plasma","IGKC",11.9195396974925,"MZB1",9.33379710968589,"#0000FF"
"M15.84","MPP","SPP1",6.25107174218719,"CST3",5.86865053281455,"#838B8B"
"M16.50","CD8","GNLY",9.5143196821332,"NKG7",8.81413217824641,"#FFA500"
"M17.27","CD8","GNLY",9.90116583006605,"NKG7",9.05518079955255,"#FFA500"
"M18.88","CD8","GNLY",9.81602507369104,"CCL5",8.95703122658366,"#FFA500"
"M19.21","NK","CCL5",9.30625521015298,"NKG7",9.09124992823852,"#8B4513"
"M20.33","CD8","NKG7",8.9094490523226,"CCL5",8.59772794020095,"#FFA500"
"M21.40","NK","GNLY",9.44656265068201,"CCL5",8.83207709679537,"#8B4513"
"M22.57","CD8","NKG7",9.62701646585878,"GNLY",9.36347370309947,"#FFA500"
"M23.88","CD8","NKG7",9.34233216719246,"CCL5",9.07775590202752,"#FFA500"
"M24.11","NK","KLRB1",8.64320230664278,"NKG7",7.7309458863572,"#8B4513"
"M25.94","NK","GNLY",10.6637712949591,"NKG7",9.73269466977373,"#8B4513"
"M26.93","CD8","GNLY",9.36250437614311,"NKG7",9.21820980987824,"#FFA500"
"M27.43","CD8","NKG7",9.23142992341218,"CCL5",9.02721923257347,"#FFA500"
"M28.67","CD8","GNLY",9.65716530873216,"NKG7",8.84024719700835,"#FFA500"
"M29.13","CD8","NKG7",9.57114572838725,"CCL5",9.22539411686308,"#FFA500"
"M30.38","CD8","NKG7",9.27438985316817,"GNLY",9.13382065603246,"#FFA500"
"M31.28","CD8","CCL5",8.83253423446772,"NKG7",8.76839721486997,"#FFA500"
"M32.45","CD8","NKG7",9.47212890800044,"CCL5",9.17561499103069,"#FFA500"
"M33.14","NK","GNLY",9.24315427761136,"CCL5",8.61348551337462,"#8B4513"
"M34.32","CD8","GNLY",9.32972073658329,"NKG7",9.09566726853365,"#FFA500"
"M35.89","CD8","GNLY",9.63695333877004,"NKG7",9.0618857632645,"#FFA500"
"M36.87","CD8","CCL5",8.83377766888629,"CMC1",8.39362392938081,"#FFA500"
"M37.02","CD8","GNLY",9.24230058552696,"NKG7",8.57177640258404,"#FFA500"
"M38.53","NK","GNLY",10.0493516210436,"NKG7",9.17056909286041,"#8B4513"
"M39.51","CD8","GNLY",10.2543181131913,"NKG7",9.17660550205936,"#FFA500"
"M40.29","CD8","GNLY",9.9022321732577,"NKG7",9.39666441110908,"#FFA500"
"M41.60","CD8","GNLY",8.9731109521936,"NKG7",8.70319279079867,"#FFA500"
"M42.75","CD8","GNLY",9.30347290071932,"NKG7",9.15876655697179,"#FFA500"
"M43.90","CD8","GNLY",9.96077928776364,"NKG7",9.31501057614229,"#FFA500"
"M44.20","CD8","GNLY",8.75055575701782,"NKG7",8.71341624591723,"#FFA500"
"M45.32","CD8","GNLY",9.86411838791873,"NKG7",9.24035870354935,"#FFA500"
"M46.86","CD8","NKG7",9.28585274896472,"GNLY",9.28535577644739,"#FFA500"
"M47.11","CD8","NKG7",9.0456310150441,"CCL5",9.03963150177116,"#FFA500"
"M48.98","NK","GNLY",10.0475607362634,"NKG7",9.11187175485901,"#8B4513"
"M49.94","CD8","GNLY",9.64681583436352,"NKG7",8.73568340888826,"#FFA500"
"M50.12","CD8","GNLY",9.87145341922898,"NKG7",9.17828657179174,"#FFA500"
"M51.84","CD8","GNLY",9.86458957455305,"NKG7",9.14889421332028,"#FFA500"
"M52.70","CD8","GNLY",9.42755739893567,"NKG7",9.41391640134701,"#FFA500"
"M53.70","CD8","GNLY",9.50763678128522,"NKG7",9.06591208740304,"#FFA500"
"M54.78","CD8","CCL5",9.03166605245062,"NKG7",9.00798239816964,"#FFA500"
"M55.65","CD8","CCL5",8.97231490815858,"NKG7",8.47066644961694,"#FFA500"
"M56.73","CD8","GNLY",10.0281564716945,"NKG7",9.21317938264126,"#FFA500"
"M57.30","NK","GNLY",9.20956119928048,"NKG7",8.42889055233111,"#8B4513"
"M58.73","CD8","NKG7",9.05734411084199,"CCL5",8.80075467904006,"#FFA500"
"M59.17","CD8","GNLY",9.05076158025806,"CCL5",8.79275801010622,"#FFA500"
"M60.15","CD8","GNLY",9.21387338165641,"NKG7",8.97968376533251,"#FFA500"
"M61.10","CD8","GNLY",9.54816327030912,"NKG7",9.44753984473432,"#FFA500"
"M62.70","CD8","CCL5",8.92103055568712,"GNLY",8.83964603962304,"#FFA500"
"M63.12","CD8","NKG7",9.28559054742707,"CCL5",9.15353284410833,"#FFA500"
"M64.53","CD8","GNLY",9.76681177997314,"NKG7",8.32243058291732,"#FFA500"
"M65.70","CD8","GNLY",9.43063055157272,"CCL5",9.13707756184401,"#FFA500"
"M66.25","CD8","GNLY",9.08023853914434,"NKG7",9.01165237246811,"#FFA500"
"M67.21","CD8","GNLY",9.36801709888022,"NKG7",9.24450168846016,"#FFA500"
"M68.59","CD8","GNLY",9.88945554314671,"CCL5",8.90408933809271,"#FFA500"
"M69.76","CD8","NKG7",9.2922531630385,"CCL5",9.20454615013857,"#FFA500"
"M70.30","CD8","CCL5",9.08450516950327,"NKG7",9.01468686431531,"#FFA500"
"M71.20","CD8","GNLY",8.74554507174567,"NKG7",8.7015868782285,"#FFA500"
"M72.07","CD8","CCL5",8.16507295088769,"NKG7",5.70767283360079,"#FFA500"
"M73.77","CD8","GNLY",9.48174826786386,"NKG7",9.39190630806571,"#FFA500"
"M74.56","CD8","NKG7",8.95981636016609,"GZMH",8.59561435973299,"#FFA500"
"M75.29","CD8","CCL5",9.16786480591843,"NKG7",8.82881736011814,"#FFA500"
"M76.89","NK","GNLY",10.0265969748816,"NKG7",8.87503943320143,"#8B4513"
"M77.84","CD8","GNLY",9.86295045759994,"CCL5",9.07334193551077,"#FFA500"
"M78.64","CD8","GNLY",9.43837349264117,"NKG7",9.276899443167,"#FFA500"
"M79.57","CD8","CCL5",9.46630882429712,"NKG7",9.42794119498335,"#FFA500"
"M80.17","CD8","NKG7",9.42010364446537,"CCL5",9.17457677538305,"#FFA500"
"M81.91","CD8","CCL5",9.12418872083998,"NKG7",7.95181874413464,"#FFA500"
"M82.00","CD8","NKG7",8.46318054784255,"CCL5",8.22422402740622,"#FFA500"
"M83.98","CD8","GNLY",9.8834286081128,"NKG7",9.59321201664499,"#FFA500"
"M84.93","CD8","NKG7",9.30828787819212,"CCL5",9.22105088669579,"#FFA500"
"M85.22","CD8","GNLY",9.94593138178647,"CCL5",9.0162589176715,"#FFA500"
"M86.15","CD8","GNLY",9.69985925025895,"NKG7",9.12699912104461,"#FFA500"
"M87.37","CD8","GNLY",9.75520046420107,"CCL5",8.99350926388493,"#FFA500"
"M88.58","CD8","GNLY",9.87675358433177,"NKG7",9.46747254496623,"#FFA500"
"M89.74","(Missing)","GNLY",9.45325934867065,"CCL5",8.72544303864133,NA
"M90.66","CD8","GNLY",9.6593943424774,"NKG7",9.06085488128152,"#FFA500"
"M91.07","CD8","GNLY",10.2396662899659,"NKG7",9.56368920035174,"#FFA500"
"M92.87","NK","GNLY",10.0119076097386,"CCL5",8.59392492058873,"#8B4513"
"M93.15","CD8","GNLY",9.10993523387587,"NKG7",9.09532784689588,"#FFA500"
"M94.97","CD8","NKG7",9.241911815492,"CCL5",8.92129607987077,"#FFA500"
"M95.03","CD8","GNLY",9.71881723021392,"NKG7",9.36301649186226,"#FFA500"
"M96.14","CD8","NKG7",8.49127611256595,"CCL5",8.07260807935905,"#FFA500"
"M97.84","CD8","GNLY",9.6427143645192,"CCL5",9.03507465746515,"#FFA500"
"M98.07","NK","GNLY",9.54771738116792,"NKG7",8.68343641070033,"#8B4513"
"M99.85","CD8","GNLY",9.55743373403967,"NKG7",9.48025395515272,"#FFA500"
"M100.61","CD8","CCL5",8.86436861467065,"NKG7",8.49602899568625,"#FFA500"
"M101.92","CD8","GNLY",10.8269842746425,"NKG7",9.48973825937688,"#FFA500"
"M102.66","NK","GNLY",9.78494170332488,"NKG7",9.01888031888183,"#8B4513"
"M103.23","CD8","GNLY",9.95433621311125,"NKG7",8.89300417759824,"#FFA500"
"M104.85","CD8","GNLY",9.25540963122059,"NKG7",8.9677408498286,"#FFA500"
"M105.45","NK","GNLY",9.81759478318221,"NKG7",9.02881331997915,"#8B4513"
"M106.92","CD8","GNLY",9.34116328238575,"CCL5",8.93555393846337,"#FFA500"
"M107.20","CD8","GNLY",9.60506970740133,"NKG7",9.23533598794775,"#FFA500"
"M108.09","CD8","NKG7",8.98561727795042,"CCL5",8.75960047314879,"#FFA500"
"M109.71","doublets","GNLY",9.3927252149777,"NKG7",8.4895501614933,"#000000"
"M110.32","CD8","NKG7",8.7303453719302,"GNLY",8.44371335336776,"#FFA500"
"M111.52","CD8","NKG7",9.57019073055538,"GNLY",9.21431829913621,"#FFA500"
"M112.76","CD8","GNLY",10.8778734803235,"NKG7",9.34832176615749,"#FFA500"
"M113.16","CD8","GNLY",9.6266630298484,"NKG7",9.56660365460373,"#FFA500"
"M114.98","CD8","GNLY",9.87361618050978,"NKG7",9.10788502421906,"#FFA500"
"M115.09","CD8","NKG7",9.57119406171654,"GNLY",9.48412068612037,"#FFA500"
"M116.22","CD8","NKG7",8.40324562570559,"CCL5",8.12767479528081,"#FFA500"
"M117.76","CD8","NKG7",9.43437196922938,"GNLY",9.33002625693255,"#FFA500"
"M118.73","CD8","CCL5",8.78162000305825,"NKG7",8.1226152849955,"#FFA500"
"M119.53","CD8","GNLY",9.52190773716313,"CCL5",8.92187534301971,"#FFA500"
"M120.72","NK","GNLY",9.90727615716908,"NKG7",8.82791733920912,"#8B4513"
"M121.40","(Missing)","GNLY",8.66786212760126,"CCL5",8.15746306656003,NA
"M122.19","CD8","GNLY",10.0599679235366,"NKG7",8.64128849359736,"#FFA500"
"M123.05","CD8","GNLY",9.65562426046112,"NKG7",8.80112247911534,"#FFA500"
"M124.99","CD8","GNLY",9.26158135841212,"CCL5",9.02622245286354,"#FFA500"
"M125.95","CD8","GNLY",10.0704972230632,"NKG7",9.33821483093769,"#FFA500"
"M126.85","CD8","GNLY",9.30201405803463,"NKG7",8.81079919056073,"#FFA500"
"M127.23","NK","GNLY",10.094568143215,"NKG7",9.31959899047238,"#8B4513"
"M128.23","CD8","GNLY",9.4938915532552,"CCL5",9.06466428585444,"#FFA500"
"M129.77","CD8","NKG7",9.18994977213326,"CCL5",9.09176122970187,"#FFA500"
"M130.64","NK","GNLY",9.59975332126875,"NKG7",8.63958189299269,"#8B4513"
"M131.13","CD8","GNLY",10.0036105467726,"NKG7",9.27019182605513,"#FFA500"
"M132.23","CD8","GNLY",9.91131436884839,"NKG7",9.30881316209086,"#FFA500"
"M133.20","CD8","GNLY",9.12538320793949,"NKG7",9.05707589862208,"#FFA500"
"M134.31","CD8","GNLY",9.52466841873226,"NKG7",8.65104441500936,"#FFA500"
"M135.74","CD8","GNLY",9.86501660733544,"CCL5",9.15494470426658,"#FFA500"
"M136.18","(Missing)","GNLY",9.39055841190963,"CCL5",8.09637181780461,NA
"M137.45","CD8","GNLY",9.54423867726322,"CCL5",8.87526431573765,"#FFA500"
"M138.20","CD8","GNLY",9.41746405803483,"NKG7",9.22527025484703,"#FFA500"
"M139.08","CD8","NKG7",8.76195203643853,"GNLY",8.3514467992494,"#FFA500"
"M140.08","(Missing)","GNLY",9.24704491174993,"CCL5",8.51009798940555,NA
"M141.13","CD8","GNLY",9.73148082727903,"NKG7",9.02882390252432,"#FFA500"
"M142.34","B","HLA-DRA",7.74076522514477,"MS4A1",6.80371352041762,"#ADD8E6"
"M143.11","B","HLA-DRA",7.43639114789637,"CD79A",6.93469315216489,"#ADD8E6"
"M144.88","B","AL928768.3",8.19715923969256,"HLA-DRA",7.4771277332484,"#ADD8E6"
"M145.41","B","HLA-DRA",7.90930462123015,"CD79A",7.73206974099361,"#ADD8E6"
"M146.78","B","CD79A",7.86532087765125,"HLA-DRA",7.73393993606374,"#ADD8E6"
"M147.69","B","CD79A",7.85034519563595,"HLA-DRA",7.58157758522988,"#ADD8E6"
"M148.42","B","HLA-DRA",7.24666194553698,"MS4A1",5.78878867944543,"#ADD8E6"
"M149.02","B","HLA-DRA",7.66575763049994,"TCL1A",7.45309785546696,"#ADD8E6"
"M150.20","B","CD79A",7.91886912689229,"HLA-DRA",7.61778350979066,"#ADD8E6"
"M151.89","B","AL928768.3",8.20889876257306,"HLA-DRA",7.55258178234462,"#ADD8E6"
"M152.83","B","HLA-DRA",7.69097840564954,"MS4A1",6.67877730958345,"#ADD8E6"
"M153.13","B","CD79A",7.89007704948269,"HLA-DRA",7.85408021771255,"#ADD8E6"
"M154.98","B","CD79A",8.04559220242272,"HLA-DRA",7.86545966729888,"#ADD8E6"
"M155.64","B","CD79A",7.50797381736835,"HLA-DRA",7.33579487701147,"#ADD8E6"
"M156.11","B","CD79A",8.13611039732383,"HLA-DRA",8.04080434809289,"#ADD8E6"
"M157.86","B","HLA-DRA",7.54599953263716,"CD79A",7.17407825817726,"#ADD8E6"
"M158.95","B","HLA-DRA",7.68007474708932,"CD79A",7.35194483617634,"#ADD8E6"
"M159.65","B","CD79A",7.71540818859151,"HLA-DRA",7.54837944619414,"#ADD8E6"
"M160.39","B","CD79A",7.80700212037753,"HLA-DRA",7.75148405170502,"#ADD8E6"
"M161.72","B","CD79A",7.82152286657529,"HLA-DRA",7.74986863770319,"#ADD8E6"
"M162.00","B","CD79A",7.57044550994407,"HLA-DRA",7.37218321834831,"#ADD8E6"
"M163.30","B","CD79A",7.99143042011744,"HLA-DRA",7.88452787180525,"#ADD8E6"
"M164.53","B","CD79A",7.56121690109164,"HLA-DRA",7.55032842021947,"#ADD8E6"
"M165.37","B","CD79A",7.41872522686439,"HLA-DRA",7.35348409986287,"#ADD8E6"
"M166.21","B","HLA-DRA",7.25468778074808,"MS4A1",6.42855559803056,"#ADD8E6"
"M167.29","B","HLA-DRA",7.72900932647878,"CD79A",7.30038022442216,"#ADD8E6"
"M168.72","B","CD79A",7.01624246724321,"JCHAIN",6.98301037681977,"#ADD8E6"
"M169.79","B","HLA-DRA",7.88662778259318,"CD79A",7.75189191840799,"#ADD8E6"
"M170.85","B","HLA-DRA",7.36001911666081,"CD79A",6.96386718506509,"#ADD8E6"
"M171.38","B","HLA-DRA",7.53423540722222,"CD79A",7.47368907098254,"#ADD8E6"
"M172.54","B","CD79A",7.85487148304068,"HLA-DRA",7.67376168513425,"#ADD8E6"
"M173.64","B","HLA-DRA",7.75598944813475,"MS4A1",6.712721828692,"#ADD8E6"
"M174.29","B","JCHAIN",7.54971608494081,"HLA-DRA",7.46197116975896,"#ADD8E6"
"M175.25","B","CD79A",7.69293821830219,"HLA-DRA",7.61452259992146,"#ADD8E6"
"M176.13","B","HLA-DRA",7.24369952873723,"CD79A",7.18221180916033,"#ADD8E6"
"M177.46","B","CD79A",7.35322221868619,"HLA-DRA",7.34824093553901,"#ADD8E6"
"M178.63","B","HLA-DRA",7.33458928537795,"CD79A",6.87387250290038,"#ADD8E6"
"M179.54","B","HLA-DRA",7.29940824177764,"CD79A",6.95531764199905,"#ADD8E6"
"M180.44","B","HLA-DRA",7.54474076165649,"CD79A",6.96021542337793,"#ADD8E6"
"M181.75","B","HLA-DRA",7.37125938037695,"MS4A1",7.36603260103174,"#ADD8E6"
"M182.11","B","CD79A",7.57846311178535,"HLA-DRA",7.36604678209343,"#ADD8E6"
"M183.71","B","HLA-DRA",7.53387292631171,"CD79A",7.44397628718004,"#ADD8E6"
"M184.41","B","HLA-DRA",7.48795829045839,"CD79A",7.35413266563973,"#ADD8E6"
"M185.36","B","CD79A",7.91734763868155,"HLA-DRA",7.9046122562398,"#ADD8E6"
"M186.43","B","HLA-DRA",7.65759665128425,"MS4A1",7.62536949445643,"#ADD8E6"
"M187.01","B","HLA-DRA",7.86734014014653,"CD79A",7.77586421043595,"#ADD8E6"
"M188.29","B","HLA-DRA",7.11980133071938,"CD79A",6.51267528721162,"#ADD8E6"
"M189.42","B","HLA-DRA",7.34544679481628,"CD79A",6.69056545144718,"#ADD8E6"
"M190.91","B","CD79A",8.1793520976905,"HLA-DRA",7.7542358152356,"#ADD8E6"
"M191.41","B","HLA-DRA",7.4543201304732,"MS4A1",6.54630251273649,"#ADD8E6"
"M192.42","B","CD79A",7.43335672342698,"HLA-DRA",7.08902294766046,"#ADD8E6"
"M193.29","B","HLA-DRA",7.72371087931744,"CD79A",7.70064675398449,"#ADD8E6"
"M194.87","B","JCHAIN",7.18744088051001,"HLA-DRA",7.18636114923979,"#ADD8E6"
"M195.60","B","CD79A",7.88493315596967,"HLA-DRA",7.73540611595239,"#ADD8E6"
"M196.71","B","CD79A",7.74021693371093,"HLA-DRA",7.72186620162541,"#ADD8E6"
"M197.98","B","MS4A1",7.6116144438703,"CD79A",7.58841230784475,"#ADD8E6"
"M198.20","B","JCHAIN",7.55677968147824,"HLA-DRA",7.17154605200993,"#ADD8E6"
"M199.65","B","CD79A",7.86857541015797,"HLA-DRA",7.60834595037943,"#ADD8E6"
"M200.56","T","HLA-DRA",6.02553014842689,"CD79A",5.35598980989886,"#FFFF00"
"M201.88","B","HLA-DRA",7.66776805225396,"HLA-DQA1",6.62900418055526,"#ADD8E6"
"M202.62","B","HLA-DRA",7.35564656164419,"CD79A",6.497675966767,"#ADD8E6"
"M203.95","B","CD79A",7.75815414614817,"HLA-DRA",7.58730193069229,"#ADD8E6"
"M204.58","B","HLA-DRA",7.82594932478154,"CD79A",7.78960855571954,"#ADD8E6"
"M205.43","B","HLA-DRA",6.9832732595281,"CD79A",6.13451044499407,"#ADD8E6"
"M206.36","B","HLA-DRA",7.60235770685631,"CD79A",7.54994052789953,"#ADD8E6"
"M207.10","B","HLA-DRA",7.60354266514928,"CD79A",7.55195491128839,"#ADD8E6"
"M208.45","B","CD79A",7.44926047392061,"HLA-DRA",7.3810017713375,"#ADD8E6"
"M209.78","B","AL928768.3",8.08254945159779,"HLA-DRA",7.35870264045798,"#ADD8E6"
"M210.48","B","HLA-DRA",7.36049869843883,"HLA-DQB1",5.43907531037652,"#ADD8E6"
"M211.63","B","HLA-DRA",7.24613471011322,"HLA-DQA1",6.55847025116435,"#ADD8E6"
"M212.91","B","AL928768.3",8.30447551100109,"JCHAIN",7.60250870798394,"#ADD8E6"
"M213.57","B","HLA-DRA",7.48516002757463,"CD79A",7.12330334813573,"#ADD8E6"
"M214.41","B","HLA-DRA",7.64329394219785,"CD79A",7.43422341240495,"#ADD8E6"
"M215.31","B","HLA-DRA",7.78352483972059,"CD79A",7.77544491386625,"#ADD8E6"
"M216.86","B","CD79A",8.14875638692346,"HLA-DRA",7.81569520824893,"#ADD8E6"
"M217.42","B","HLA-DRA",7.67110940729152,"CD79A",7.66528723566914,"#ADD8E6"
"M218.14","B","HLA-DRA",7.36311483465221,"MS4A1",6.4493307539407,"#ADD8E6"
"M219.23","B","HLA-DRA",7.16153064506121,"CD79A",7.08317005759847,"#ADD8E6"
"M220.63","B","HLA-DRA",7.36948676920557,"HLA-DQA1",6.52608378614479,"#ADD8E6"
"M221.39","B","HLA-DRA",7.57588075261824,"CD79A",7.42443408411064,"#ADD8E6"
"M222.16","B","HLA-DRA",7.30432403052185,"CD79A",7.21242253452036,"#ADD8E6"
"M223.80","B","CD79A",7.84092316156948,"HLA-DRA",7.52926122773114,"#ADD8E6"
"M224.28","B","HLA-DRA",7.25142172908405,"CD83",6.05868991212239,"#ADD8E6"
"M225.56","B","CD79A",7.56612861623248,"HLA-DRA",7.53042909764627,"#ADD8E6"
"M226.50","B","HLA-DRA",7.26719690953584,"CD79A",7.07764172130243,"#ADD8E6"
"M227.01","B","CD79A",7.38918679884251,"HLA-DRA",7.21105223377501,"#ADD8E6"
"M228.63","B","HLA-DRA",7.33627899937393,"CD79A",6.38215531309038,"#ADD8E6"
"M229.33","B","JCHAIN",7.49113814278964,"CD79A",7.3425084622495,"#ADD8E6"
"M230.01","B","HLA-DRA",7.3858066650904,"CD79A",7.29791020606259,"#ADD8E6"
"M231.63","B","HLA-DRA",7.98718541958749,"MS4A1",7.89792750687675,"#ADD8E6"
"M232.06","B","JCHAIN",7.72404176087632,"CD79A",7.52349834727214,"#ADD8E6"
"M233.46","B","HLA-DRA",7.76945105940026,"CD79A",7.56489029174878,"#ADD8E6"
"M234.91","B","HLA-DRA",7.45494209810223,"CD79A",6.81033338991449,"#ADD8E6"
"M235.60","B","HLA-DRA",7.19064525651367,"CD79A",6.03540764321645,"#ADD8E6"
"M236.18","B","HLA-DRA",7.45973082073038,"CD79A",5.3195917308278,"#ADD8E6"
"M237.37","B","CD79A",7.60749813479954,"HLA-DRA",7.59831838118051,"#ADD8E6"
"M238.35","B","HLA-DRA",7.65359980363832,"CD79A",7.27518440724566,"#ADD8E6"
"M239.66","T","HLA-DRA",6.86132978432736,"HLA-DQA1",5.55540892149226,"#FFFF00"
"M240.67","T","HLA-DRA",7.09029560308241,"CD79A",6.54213130677663,"#FFFF00"
"M241.83","T","TRBC2",4.26373561126805,"CD3D",3.70172998841553,"#FFFF00"
"M242.65","T","TRBC1",4.25293022833922,"TRAC",3.95049200787379,"#FFFF00"
"M243.79","T","TRAC",4.9812276990924,"CD3D",3.8508844596123,"#FFFF00"
"M244.56","T","TRAC",5.13923351525475,"CD3D",3.75803740432939,"#FFFF00"
"M245.80","T","TRAC",5.04882667045066,"CD3D",3.83898262541771,"#FFFF00"
"M246.48","T","NOSIP",3.9586458441214,"CD3D",3.73479634920618,"#FFFF00"
"M247.96","T","TRBC1",5.0096070807684,"TRAC",5.00349640346225,"#FFFF00"
"M248.37","T","CD8B",6.5363718024797,"CD3D",4.12786700475303,"#FFFF00"
"M249.92","T","CD3D",3.35022566790148,"TRAC",3.29406807181871,"#FFFF00"
"M250.71","T","IL7R",4.65965535671239,"CD3D",3.4089833812319,"#FFFF00"
"M251.12","T","CD8B",5.86941161146675,"TRAC",5.30625949448442,"#FFFF00"
"M252.48","T","TRBC1",4.8453494102715,"TRAC",4.83797267284854,"#FFFF00"
"M253.98","T","TRBC2",3.2730060410387,"CD3D",2.95529353026584,"#FFFF00"
"M254.17","T","TRBC1",5.11527053880279,"TRAC",4.90722311294763,"#FFFF00"
"M255.70","T","TRAC",4.82505752638601,"TRBC1",3.7781194287135,"#FFFF00"
"M256.80","T","TRAC",5.01096555113344,"TRBC2",3.903405773357,"#FFFF00"
"M257.75","T","CD3D",3.70135874153869,"NOSIP",2.81892695492012,"#FFFF00"
"M258.52","T","TRAC",5.10331212589288,"TRBC1",5.03098685859562,"#FFFF00"
"M259.00","T","TRAC",5.14262236002912,"IL32",3.61164007227444,"#FFFF00"
"M260.14","T","TRAC",4.11463210479382,"TRBC2",3.7094117484293,"#FFFF00"
"M261.41","T","IL7R",5.31908692216048,"TRBC2",3.89195094741737,"#FFFF00"
"M262.50","T","TRAC",4.23937379630223,"CD3D",3.54748356837723,"#FFFF00"
"M263.39","T","TRAC",4.39150634448909,"CD3D",3.76731707250485,"#FFFF00"
"M264.57","T","TRAC",5.25657797993024,"CD3D",4.02813675017151,"#FFFF00"
"M265.08","T","TRAC",5.02666323327659,"NOSIP",3.76472690656728,"#FFFF00"
"M266.83","T","TRAC",4.05432705484783,"NOSIP",3.76708258137098,"#FFFF00"
"M267.18","T","TRAC",5.1582167943144,"IL7R",4.13418683410374,"#FFFF00"
"M268.30","T","TRBC1",4.94975440694183,"CD3D",3.72307743533568,"#FFFF00"
"M269.72","T","TRBC1",4.59407591969247,"CD3D",3.40100852399001,"#FFFF00"
"M270.99","T","TRAC",4.04439305880901,"CD3D",3.38395718749004,"#FFFF00"
"M271.73","T","CD3D",3.32625522233972,"IL32",3.24204158252915,"#FFFF00"
"M272.28","T","IL7R",5.39488618283085,"TRAC",5.00923794858811,"#FFFF00"
"M273.91","T","TRAC",4.72436448031591,"IL7R",4.29423909198314,"#FFFF00"
"M274.99","T","TRAC",4.92637322318353,"CD3D",3.89960107088961,"#FFFF00"
"M275.16","T","TRAC",5.17997970189869,"CD3D",4.33759803234368,"#FFFF00"
"M276.42","T","TRAC",4.80058236194389,"IL7R",4.51842034998779,"#FFFF00"
"M277.79","T","IL7R",5.22303114390955,"TRAC",4.04030254667136,"#FFFF00"
"M278.82","T","TRAC",4.11077057697685,"CD3D",3.81229384109854,"#FFFF00"
"M279.88","T","CD8B",5.8139003838379,"TRBC1",5.12302751022594,"#FFFF00"
"M280.42","T","TRAC",4.48909594183606,"CD3D",3.83505505334199,"#FFFF00"
"M281.59","T","TRAC",4.98941858845976,"CD3D",3.96245411644925,"#FFFF00"
"M282.37","T","TRBC1",5.36616567005263,"TRAC",4.92894811725874,"#FFFF00"
"M283.86","T","TRAC",5.06421110315092,"CD7",3.93610521948907,"#FFFF00"
"M284.67","T","IL7R",3.87213864119835,"CD3D",3.56786977936378,"#FFFF00"
"M285.69","T","TRAC",4.71911243865194,"IL7R",4.53130950715206,"#FFFF00"
"M286.23","T","TRAC",4.84716622150031,"CD3D",3.93856749813859,"#FFFF00"
"M287.76","T","TRAC",5.06044089535807,"IL7R",3.53140594758377,"#FFFF00"
"M288.66","T","TRAC",4.64850249309063,"CD3D",3.4308331956665,"#FFFF00"
"M289.83","T","TRAC",5.32505705918389,"TRBC1",5.04560034792468,"#FFFF00"
"M290.99","T","TRBC1",4.26125745334204,"IL32",3.84390373596167,"#FFFF00"
"M291.66","T","TRAC",4.19618028630423,"IL32",3.96170905011494,"#FFFF00"
"M292.59","T","TRBC1",4.69806928998604,"TRAC",4.06223518155098,"#FFFF00"
"M293.27","T","TRBC1",5.22492090161372,"TRAC",5.1562813264315,"#FFFF00"
"M294.22","T","TRAC",4.49899924479314,"IL32",3.99403803772238,"#FFFF00"
"M295.85","T","TRAC",4.88771950845406,"TRBC1",4.79598210884445,"#FFFF00"
"M296.54","T","TRBC2",4.02016036640034,"CD3D",3.8835933592563,"#FFFF00"
"M297.88","T","TRAC",4.94364841901567,"NOSIP",4.4161928226051,"#FFFF00"
"M298.94","T","CD3D",3.6542067631457,"TRBC2",3.51825853794671,"#FFFF00"
"M299.23","T","NOSIP",4.39833874142498,"IL7R",4.11041809556224,"#FFFF00"
"M300.84","T","CD3D",3.87104036675389,"TRBC1",3.68109083430259,"#FFFF00"
"M301.18","T","TRAC",5.02451910627692,"TRBC1",4.94789302748349,"#FFFF00"
"M302.89","T","TRAC",5.21921321549133,"TRBC1",5.06808185450276,"#FFFF00"
